# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-a" "plants/references/Arabidopsis_thaliana.TAIR10.59.gtf" "-o" "plants/counts/counts.txt" "plants/alignments/IGV/SRR12808497_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808498_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808499_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808527_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808528_Aligned.sortedByCoord.out.bam" "plants/alignments/IGV/SRR12808529_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	plants/alignments/IGV/SRR12808497_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808498_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808499_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808527_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808528_Aligned.sortedByCoord.out.bam	plants/alignments/IGV/SRR12808529_Aligned.sortedByCoord.out.bam
AT5G38450	5;5;5;5;5;5;5;5;5	15393720;15395371;15395523;15396150;15396150;15396473;15396473;15396954;15396954	15394422;15395907;15395907;15396391;15396391;15396699;15396699;15397295;15397295	-;-;-;-;-;-;-;-;-	2051	0	0	0	0	0	0
AT5G19380	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	6526807;6526812;6527450;6527450;6527653;6527653;6527869;6527869;6527996;6527996;6528115;6528115;6528365;6528365;6528691;6528691;6528904;6528904;6529359;6529880;6530015;6530015	6527192;6527192;6527575;6527575;6527776;6527776;6527919;6527919;6528031;6528031;6528214;6528214;6528480;6528480;6528728;6528728;6529049;6529049;6529474;6529943;6530592;6530713	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2002	172	32	104	174	226	122
AT5G11660	5;5;5;5;5	3748880;3749157;3749413;3749707;3749931	3749068;3749318;3749466;3749841;3750317	+;+;+;+;+	927	0	0	0	0	0	0
AT5G17860	5;5;5	5902394;5902394;5903664	5904532;5903558;5904380	-;-;-	2139	0	104	182	75	28	0
AT5G20620	5;5;5;5;5	6973053;6973070;6974383;6974849;6974849	6974154;6974463;6974463;6975009;6974962	-;-;-;-;-	1572	1326	211	311	479	598	308
AT5G10790	5;5;5;5;5;5;5	3410085;3410281;3410748;3411516;3411516;3411760;3411760	3410246;3411392;3411392;3411634;3411634;3413036;3413036	+;+;+;+;+;+;+	2670	149	91	133	139	241	87
AT5G07070	5	2196428	2198539	-	2112	64	90	48	45	36	6
AT5G40280	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	16101343;16101391;16101745;16101745;16101967;16101967;16102245;16102245;16102638;16102638;16102817;16103020;16103020;16103355;16103355;16103547;16103547;16103769;16103769;16103926;16103926;16104109;16104109;16104356;16104356;16104544;16104544	16101623;16101623;16101831;16101831;16102072;16102072;16102280;16102280;16102720;16102870;16102870;16103071;16103071;16103419;16103419;16103603;16103603;16103841;16103841;16104012;16104012;16104274;16104274;16104465;16104465;16104962;16104961	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1772	219	33	34	52	77	32
AT5G07380	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	2332436;2332436;2332476;2332476;2332527;2332826;2332826;2332826;2332826;2332826;2333017;2333017;2333020;2333020;2333020;2333172;2333231;2333231;2333231;2333231;2333231;2333441;2333441;2333441;2333441;2333441;2333441;2333751;2333751;2333751;2333751;2333751;2333751;2334083;2334083;2334083;2334083;2334083;2334083;2334421;2334421;2334421;2334421;2334421;2334421;2334580;2334580;2334580;2334580;2334580;2334580;2334869;2334869;2334869;2334869;2334869;2334869;2335062;2335062;2335062;2335062;2335062;2335062;2335244;2335244;2335244;2335244;2335244;2335244;2335857;2335857;2335867	2332595;2332595;2332595;2332595;2332595;2332936;2332936;2332936;2332936;2332936;2333143;2333143;2333143;2333143;2333143;2333364;2333364;2333364;2333364;2333364;2333364;2333585;2333585;2333585;2333585;2333585;2333585;2333929;2333929;2333929;2333929;2333929;2333929;2334323;2334323;2334323;2334323;2334323;2334323;2334507;2334507;2334507;2334507;2334507;2334507;2334725;2334725;2334725;2334725;2334725;2334725;2334976;2334976;2334976;2334976;2334976;2334976;2335150;2335150;2335150;2335150;2335150;2335150;2335755;2335736;2335736;2335736;2335755;2335755;2336061;2336063;2336063	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2305	0	0	27	0	16	0
AT5G62320	5;5	25028716;25029500	25029335;25029933	-;-	1054	0	0	0	0	0	15
AT5G23950	5;5	8082650;8082744	8083772;8083749	+;+	1123	0	0	0	0	0	0
AT5G45110	5;5;5;5;5;5;5	18228768;18228805;18229941;18229941;18230766;18230766;18231060	18229852;18229852;18230691;18230691;18231588;18230966;18231578	+;+;+;+;+;+;+	2659	3667	1300	1409	446	249	138
AT5G52990	5	21483919	21485385	+	1467	0	16	49	26	8	5
AT5G44330	5;5;5;5;5	17857325;17857604;17857896;17858120;17858270	17857516;17857816;17858044;17858188;17859056	+;+;+;+;+	1410	0	0	0	0	0	0
AT5G08530	5;5;5	2759317;2759830;2761724	2759611;2761305;2762019	-;-;-	2067	3566	1173	958	1443	1475	813
AT5G13970	5;5;5	4506191;4507167;4507487	4507054;4507391;4507864	-;-;-	1467	237	205	57	168	177	119
AT5G56200	5	22747478	22749427	+	1950	0	6	7	0	0	0
AT5G24830	5;5;5;5;5	8530915;8531328;8531533;8531802;8533545	8531231;8531452;8531718;8533467;8533867	+;+;+;+;+	2617	14	23	10	126	72	32
AT5G24530	5;5;5;5	8378759;8379430;8381929;8382900	8379161;8379677;8382253;8383401	+;+;+;+	1478	218	163	486	10	21	6
AT5G13360	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	4283356;4283466;4283690;4283783;4283783;4284342;4284342;4284342;4284545;4284545;4284545;4284779;4284779;4284779;4285531;4285531;4285531	4283699;4283694;4284094;4284094;4284094;4284443;4284443;4284443;4284685;4284685;4284685;4285440;4285440;4285440;4286295;4286341;4286342	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2456	198	90	58	35	131	65
AT5G01230	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	91838;92601;93289;93289;93521;93521;93734;93734;93949;93949;94086;94264;94264;94482;94482;94948;94948;95155;95155;95354;95354;95582;95582	93009;93009;93396;93396;93584;93584;93826;93826;94001;94146;94146;94372;94372;94531;94708;94997;94997;95248;95248;95411;95411;95701;95686	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2293	100	58	5	39	124	44
AT5G63080	5;5;5;5;5;5;5;5;5	25299933;25300687;25300893;25301028;25301193;25301366;25301581;25301853;25302112	25300465;25300798;25300949;25301108;25301262;25301483;25301743;25301990;25302476	-;-;-;-;-;-;-;-;-	1637	104	73	52	53	138	45
AT5G10710	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	3378956;3378956;3379007;3379585;3379585;3379585;3379727;3379727;3379727;3379876;3379876;3379876;3380009;3380009;3380009;3380208;3380208;3380326;3380521;3380521;3380521;3381100;3381100;3381100;3381390;3381390;3381390;3381602;3381602;3381602;3382100;3382100;3382100;3382327;3382327;3382581;3382581;3382581	3379214;3379214;3379214;3379630;3379630;3379630;3379775;3379775;3379775;3379924;3379924;3379924;3380079;3380079;3380079;3380266;3380266;3380342;3380619;3380619;3380619;3381157;3381157;3381157;3381526;3381526;3381526;3381658;3381658;3381658;3382197;3382197;3382508;3382508;3382508;3382958;3382866;3382866	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1688	212	76	98	50	102	37
AT5G48070	5;5;5	19481897;19482541;19482859	19482439;19482734;19483527	+;+;+	1406	0	1	0	2	0	0
AT5G61570	5;5;5;5	24758189;24758361;24759636;24759645	24759026;24759026;24760789;24760659	+;+;+;+	1992	379	0	78	128	136	82
AT5G58780	5;5;5;5	23735620;23736277;23736419;23737127	23736199;23736344;23736656;23737335	-;-;-;-	1095	0	0	0	0	0	0
AT5G03540	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	889385;889566;889566;889888;889888;889888;890104;890104;890517;890690;890690;890690;891506;891506;891506;891722;891722;891722;892546;892546;892546;892870;892870;892870;893172;893172;893172;893361;893361;893361;893554;893554;893554;893799;893799;893799	889764;889764;889764;890309;889983;889983;890309;890309;890594;890920;890920;890920;891644;891644;891644;891934;891934;891934;892751;892751;892751;893070;893070;893070;893271;893271;893271;893461;893461;893461;893700;893700;893700;894167;894167;894205	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2625	348	255	283	482	435	218
AT5G63960	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	25599514;25599514;25599977;25599977;25600169;25600169;25600355;25600355;25600603;25600603;25600892;25600892;25601115;25601115;25601463;25601463;25601723;25601723;25601947;25601947;25602105;25602105;25602253;25602253;25602854;25602854;25603049;25603049;25603254;25603254;25603467;25603467;25603699;25603699;25603860;25603860;25604044;25604044;25604212;25604212;25604391;25604391;25604652;25604652;25604841;25604841;25605151;25605151;25605662;25605662;25605828;25605828;25606003;25606003;25606247;25606247;25606392;25606392;25606585;25606585	25599882;25599882;25600087;25600087;25600275;25600275;25600514;25600514;25600798;25600798;25601027;25601027;25601252;25601303;25601540;25601540;25601814;25601814;25602013;25602013;25602176;25602176;25602339;25602339;25602973;25602973;25603147;25603147;25603361;25603361;25603562;25603562;25603764;25603764;25603916;25603916;25604131;25604131;25604291;25604291;25604504;25604504;25604766;25604766;25605013;25605013;25605222;25605222;25605736;25605736;25605917;25605917;25606163;25606163;25606314;25606314;25606479;25606479;25606841;25606768	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3591	141	20	25	140	232	33
AT5G57810	5;5	23424268;23424966	23424795;23425647	-;-	1210	1	0	0	0	0	0
AT5G08040	5;5	2577006;2577987	2577435;2578310	-;-	754	151	28	137	185	191	43
AT5G49900	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	20296518;20296518;20296836;20297090;20297090;20297600;20297600;20297600;20297976;20297976;20297976;20298997;20298997;20298997;20299142;20299142;20299142;20299299;20299299;20299299;20299436;20299436;20299436;20299712;20299712;20299712;20299979;20299979;20299979;20300129;20300129;20300129;20300277;20300277;20300419;20300419;20300616;20300616;20300803;20300803;20300995;20300995;20301272;20301272;20301441;20301441;20301609;20301609;20301954;20301954;20302285;20302285	20296732;20296732;20297532;20297532;20297532;20297890;20297890;20297890;20298906;20298906;20298906;20299058;20299058;20299058;20299214;20299214;20299214;20299366;20299366;20299366;20299617;20299617;20299617;20299856;20299856;20299856;20300017;20300017;20300017;20300184;20300249;20300184;20300330;20300330;20300522;20300522;20300716;20300716;20300873;20300873;20301094;20301094;20301342;20301342;20301497;20301497;20301713;20301713;20302024;20302024;20302575;20302490	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3849	248	75	253	190	120	98
AT5G65609	5;5	26218332;26218931	26218445;26219345	-;-	529	0	87	16	11	10	6
AT5G02320	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	482793;483106;483123;483422;483422;484568;484568;484568;484784;484784;484784;484985;484985;484985;485378;485378;485378;485587;485587;485587;485784;485784;486306;486306	483339;483339;484459;484459;484459;484696;484696;484696;484887;484887;484887;485079;485079;485079;485435;485435;485435;485638;485664;485638;485935;485935;486434;486473	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2451	545	28	55	29	18	23
AT5G66400	5;5;5;5	26518277;26518297;26518803;26518803	26518717;26518720;26519242;26519447	-;-;-;-	1089	339	127	137	0	0	0
AT5G46960	5	19062146	19062814	-	669	0	0	0	0	0	0
AT5G11425	5	3647959	3648168	-	210	0	0	0	0	0	0
AT5G36460	5	14357626	14357982	-	357	0	0	0	0	0	0
AT5G11030	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	3490788;3490788;3490807;3490807;3490807;3490832;3490833;3490833;3491427;3491427;3491427;3491427;3491427;3491427;3491872;3491872;3491872;3491872;3491872;3492221;3492221;3492221;3492221;3492221;3492221;3492221;3492221;3492703;3492733;3492733;3492733;3492733;3492733;3492733;3492888;3492888;3492888;3492888;3492888;3492888;3492888;3492888;3492888;3493310;3493310;3493310;3493310;3493310;3493310;3493310;3493310;3493310;3493574;3493574;3493574;3493574;3493574;3493574;3493574;3493574;3493574;3493749;3493749;3493749;3493749;3493749;3493749;3493749;3493749;3493749;3494240;3494240;3494240;3494240;3494240;3494240;3494240;3494240;3494240;3494402;3494402;3494402;3494402;3494402;3494402;3494402;3494402;3494402;3494650;3494650;3494650;3494650;3494650;3494650;3494650;3494650;3494650;3494986;3494986;3494986;3494986;3494986;3494986;3494986;3494986;3494986	3491237;3491237;3491237;3491225;3491225;3491225;3491478;3492030;3492030;3492030;3491478;3491478;3491478;3491478;3492030;3492030;3492030;3492030;3492030;3492298;3492298;3492298;3492298;3492298;3492298;3492298;3492298;3492804;3492804;3492804;3492804;3492804;3492804;3492804;3493216;3493216;3493216;3493216;3493216;3493216;3493216;3493216;3493216;3493460;3493460;3493460;3493460;3493460;3493460;3493460;3493460;3493460;3493633;3493633;3493633;3493633;3493633;3493633;3493633;3493633;3493633;3493915;3493915;3493915;3493915;3493915;3493915;3493915;3493915;3493915;3494312;3494312;3494312;3494312;3494312;3494312;3494312;3494312;3494312;3494551;3494551;3494551;3494551;3494551;3494551;3494551;3494551;3494551;3494829;3494829;3494829;3494829;3494829;3494829;3494829;3494829;3494829;3495135;3495135;3495173;3495132;3495132;3495173;3495135;3495132;3495132	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2721	3	73	55	84	145	19
AT5G48090	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	19484015;19484157;19484165;19484165;19484670;19484670;19484670;19484918;19484918;19485052;19485195;19485195;19485195;19485462;19485462;19485462;19485646;19485646;19485646;19485843;19485843;19485843;19486178;19486178;19486178;19486349;19486349;19486349;19486687;19486687;19486687;19486929;19486929;19486929;19487154;19487154;19487154;19487353;19487353;19487353;19487474;19487474;19487474;19487651;19487651;19487651;19487808;19487808;19487808;19487991;19487991;19487991;19488135;19488135;19488135	19484047;19484583;19484583;19484583;19484756;19484756;19484756;19485102;19485102;19485102;19485364;19485364;19485364;19485561;19485561;19485561;19485744;19485744;19485744;19486089;19486089;19486089;19486270;19486270;19486270;19486601;19486601;19486601;19486834;19486834;19486834;19487027;19487027;19487027;19487240;19487240;19487240;19487394;19487394;19487394;19487584;19487584;19487584;19487722;19487722;19487722;19487926;19487926;19487926;19488051;19488051;19488051;19488657;19488657;19488657	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2956	16	1	11	0	12	0
AT5G01320	5;5;5;5;5	129263;129722;130129;130857;131107	129654;130028;130779;131020;131687	-;-;-;-;-	2095	0	0	0	0	0	0
AT5G58010	5;5;5;5;5	23483366;23484105;23484316;23484454;23484692	23484017;23484239;23484381;23484600;23485014	-;-;-;-;-	1323	0	1	9	0	0	0
AT5G57870	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	23439498;23439500;23440587;23440587;23440764;23440764;23440962;23440962;23441273;23441273;23441490;23441490;23441670;23441670;23442108;23442108;23442435;23442435	23439928;23439928;23440658;23440658;23440871;23440859;23441171;23441171;23441370;23441370;23441577;23441577;23442020;23442020;23442350;23442350;23443815;23443781	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2982	2859	1119	1073	722	972	470
AT5G37475	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	14866057;14866057;14866057;14866574;14866574;14866574;14866855;14866855;14866855;14867155;14867155;14867155;14867398;14867398;14867398;14867737;14867737;14867737;14868234;14868607;14868607	14866416;14866416;14866416;14866733;14866733;14866733;14867002;14867002;14867002;14867303;14867303;14867303;14867516;14867516;14867516;14867806;14868310;14867806;14868775;14868758;14868775	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1975	318	51	146	189	365	74
AT5G53010	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	21488490;21488863;21489038;21489204;21489384;21489707;21489957;21490163;21490446;21490670;21490831;21491053;21491532;21491532;21491714;21491714;21491942;21491942;21492251;21492251;21492433;21492433;21492597;21492597;21492833;21492999;21492999;21493276;21493276;21493422;21493422;21493632;21493632;21493791;21493791;21494342;21494342;21494492;21494492;21494648;21494648;21494805;21494805;21494983;21494983;21495321;21495321;21495499;21495499;21495719;21495719;21495962;21495962;21496103;21496103;21496277;21496277	21488761;21488950;21489114;21489305;21489512;21489752;21490060;21490300;21490544;21490786;21491208;21491208;21491591;21491591;21491854;21491854;21492058;21492058;21492346;21492346;21492498;21492498;21492734;21492734;21492916;21493041;21493041;21493331;21493331;21493530;21493578;21493714;21493714;21493871;21493871;21494416;21494416;21494569;21494569;21494731;21494731;21494875;21494875;21495052;21495052;21495410;21495410;21495630;21495630;21495813;21495813;21496004;21496004;21496195;21496195;21496537;21496537	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3764	400	140	124	70	164	41
AT5G41240	5;5;5;5;5;5;5;5	16497959;16499472;16499819;16500116;16500264;16500408;16500586;16500747	16499337;16499662;16500024;16500195;16500317;16500468;16500659;16500865	-;-;-;-;-;-;-;-	2164	91	25	21	106	77	40
AT5G55970	5;5;5;5;5;5;5;5;5;5	22667220;22667220;22667220;22667987;22667987;22668612;22668612;22668612;22669166;22669166	22667748;22668530;22667748;22668530;22668530;22668984;22668984;22669631;22669631;22669631	+;+;+;+;+;+;+;+;+;+	2331	439	161	108	23	153	23
AT5G43670	5;5	17538723;17541014	17540689;17541990	-;-	2944	358	32	180	145	199	103
AT5G08350	5;5	2685712;2687043	2686952;2687476	-;-	1675	0	0	0	0	0	0
AT5G49070	5;5;5	19888751;19888751;19889207	19890145;19889073;19890174	-;-;-	1424	15	77	0	0	0	0
AT5G24560	5;5;5;5	8402205;8402683;8402879;8403097	8402453;8402801;8402928;8403486	+;+;+;+	808	0	0	0	0	0	0
AT5G22310	5;5;5	7383583;7384741;7384917	7384665;7384833;7385833	-;-;-	2093	7	2	3	49	43	1
AT5G36925	5;5	14565476;14566203	14566117;14566439	-;-	879	623	243	231	0	0	0
AT5G43840	5;5	17625353;17626131	17626051;17626487	-;-	1056	0	0	0	4	0	0
AT5G58390	5;5;5	23599470;23600757;23601047	23600315;23600948;23601404	-;-;-	1396	0	0	0	0	9	3
AT5G37320	5;5;5	14777931;14778686;14779463	14778602;14779381;14779717	+;+;+	1623	0	0	0	0	0	0
AT5G33355	5;5	12599250;12599496	12599385;12599944	+;+	585	0	0	0	0	0	0
AT5G43600	5;5;5;5;5;5;5;5;5;5;5;5	17512440;17512944;17513107;17513280;17513497;17513669;17513965;17514150;17514320;17514533;17515054;17515183	17512857;17513029;17513181;17513408;17513583;17513877;17514067;17514241;17514382;17514773;17515094;17515513	+;+;+;+;+;+;+;+;+;+;+;+	1875	407	105	82	282	301	129
AT5G13295	5;5	4253953;4254252	4254236;4254321	+;+	354	0	0	0	0	0	0
AT5G07540	5;5;5;5;5	2385900;2386013;2386459;2386950;2386950	2386689;2386411;2386689;2387249;2387249	-;-;-;-;-	1090	0	0	0	0	0	0
AT5G50560	5	20579027	20579633	+	607	0	0	0	0	0	0
AT5G42180	5;5;5;5	16852628;16853004;16853285;16853624	16852905;16853192;16853447;16854224	+;+;+;+	1231	4	0	0	0	20	0
AT5G43610	5;5;5	17518880;17520426;17520839	17520323;17520489;17521098	+;+;+	1768	0	0	0	0	0	0
AT5G60940	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	24522953;24522953;24523412;24523412;24523578;24523578;24523780;24523966;24523966;24524148;24524148;24524313;24524313;24524485;24524485;24524626;24524626;24524800;24524800;24525000;24525000;24525250;24525250;24525443;24525443	24523196;24523196;24523495;24523495;24523849;24523687;24523849;24524049;24524049;24524225;24524225;24524383;24524383;24524536;24524536;24524683;24524683;24524900;24524900;24525154;24525154;24525358;24525358;24526113;24526113	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1979	91	9	40	112	134	51
AT5G56990	5;5;5;5;5;5;5;5;5	23060833;23060872;23061270;23061270;23061563;23061563;23061839;23062138;23062138	23061182;23061182;23061323;23061323;23061986;23061758;23061986;23062400;23062378	-;-;-;-;-;-;-;-;-	1091	27	0	0	0	1	1
AT5G64490	5	25779225	25780308	-	1084	1	46	0	0	0	0
AT5G60960	5	24528089	24530032	-	1944	1758	383	265	295	388	144
AT5G19260	5	6479398	6480729	-	1332	1163	173	235	367	429	159
AT5G65230	5;5;5	26068112;26068521;26068739	26068422;26068650;26069652	+;+;+	1355	0	0	1	0	3	0
AT5G18100	5;5;5;5;5;5;5;5;5;5;5;5;5	5987187;5987187;5987410;5987410;5987871;5987871;5988054;5988054;5988222;5988222;5988423;5988505;5988666	5987314;5987314;5987511;5987511;5987966;5987966;5988085;5988085;5988297;5988297;5988464;5988558;5988885	+;+;+;+;+;+;+;+;+;+;+;+;+	750	40	4	11	91	43	49
AT5G64880	5;5	25932102;25933641	25932634;25934156	+;+	1049	51	46	123	100	117	82
AT5G17240	5;5;5;5;5;5;5;5;5;5;5	5666823;5666823;5667076;5667315;5667315;5667590;5667590;5667838;5667838;5668190;5668190	5667226;5666996;5667226;5667446;5667446;5667730;5667730;5668086;5668086;5668907;5668907	+;+;+;+;+;+;+;+;+;+;+	1644	16	1	22	39	100	19
AT5G36310	5	14324711	14325058	-	348	0	0	0	0	0	0
AT5G64840	5;5;5;5;5;5;5	25916722;25917242;25917476;25917841;25918113;25918431;25918866	25917156;25917370;25917733;25918020;25918253;25918772;25920254	-;-;-;-;-;-;-	2874	1591	357	350	595	701	292
AT5G57650	5;5	23345662;23346263	23345920;23346324	-;-	321	0	0	0	8	0	0
AT5G16300	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	5337895;5337974;5338119;5338119;5340635;5340635;5340635;5340635;5341044;5341044;5341044;5341044;5341437;5341437;5341437;5341437;5341779;5341779;5341779;5341779;5342034;5342034;5342034;5342039	5340350;5340350;5340350;5340350;5340826;5340826;5340826;5340826;5341324;5341324;5341324;5341324;5341616;5341616;5341523;5341616;5341845;5341947;5341947;5341953;5342224;5342413;5342432;5342146	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3683	702	268	495	283	420	152
AT5G27944	5	9975918	9976592	-	675	0	0	0	0	0	0
AT5G53070	5;5;5;5;5;5	21518593;21518805;21519127;21519605;21519817;21520003	21518701;21518986;21519261;21519715;21519921;21520421	+;+;+;+;+;+	1061	377	93	46	124	106	97
AT5G07130	5;5;5;5;5;5;5;5;5;5;5	2209717;2210562;2210563;2210745;2210745;2210973;2210973;2210973;2211435;2211435;2211435	2210115;2210896;2210653;2210896;2210896;2211352;2211352;2211352;2212665;2212665;2212620	+;+;+;+;+;+;+;+;+;+;+	2345	0	3	0	12	27	15
AT5G53905	5;5;5	21888148;21888332;21888948	21888236;21888442;21889254	-;-;-	507	0	0	0	0	0	0
AT5G48595	5;5	19700640;19700775	19700688;19701022	+;+	297	0	0	0	0	0	0
